uuid,Keywords,label
523,growth; total; investigated; strategies; carrier; constraints; winter; emerging; loss; wind; reduction; combined; function; load; renewable; technologies; integrated; shortage; studying; district; gas; optimal; heat; connected; increasing; distribution; satisfying; operation; network; power; impact; efficient; networks; evaluating; storage; heating; system; energy; systems; electricity,0
524,incubation; reflecting; tpef; verify; explored; image; glutathione; concentrations; probes; methods; ratio; abundant; mapping; probe; specificity; endogenous; vivo; microinjection; zebrafish; vitro; optimal; wavelength; quantitatively; nanoprobe; quantify; detect; antioxidant; detection; tumors; tumor; quantitative; photon; visualize; molecular; fluorescence; imaging; ratiometric; visualization; redox; cancer,1
525,critical; rare; paper; determine; deal; random; noticing; analysis; investigate; performed; introduce; mts; direction; verify; subcritical; time; employing; supercritical; validity; delay; scales; exhibit; main; equation; multiple; derive; numerical; method; delayed; model; experiments; theoretical; nutrient; amplitude; hopf; structure; network; bifurcation; microorganism,1
526,465; challenges; law; coders; programs; constant; role; policy; job; themes; programming; reducing; pencil; program; assess; provided; implications; respondents; analyzed; services; trustworthiness; agency; questions; qualitative; support; police; agencies; wellness; seeking; provide; officer; enforcement; counseling; health; mental; initiatives; addressing; officers; beneficial; aid,1
527,variable; endorse; hypotheses; association; study; footprints; observed; dependency; negative; westerlund; reliable; positive; existence; financial; empirical; forthcoming; ekc; policymakers; contrast; evidence; development; cointegration; correlated; analysis; countries; damages; equilibrium; causality; rkc; income; outcomes; curve; economic; renewable; growth; environment; kuznets; energy; ecological; environmental,0
528,system; key; analysis; determine; linear; reserved; benefits; goal; modes; factors; jointly; benefit; connected; rates; accessible; sizing; hourly; integer; cost; increasing; impacts; effective; resilient; resilience; operating; economic; survivability; stochastic; distributed; maximum; affordable; resource; sizes; efficiently; optimal; grid; microgrids; energy; resources; microgrid,0
529,plants; electrolyzer; optimizes; amount; reactor; key; renewable; components; production; increased; dioxide; economic; potential; sectors; cost; storages; molecular; technologies; plant; facilitate; reduce; produce; reduction; optimal; optimizing; reductions; capacities; electric; supply; storage; fuel; costs; gas; benefits; power; methanation; operation; electricity; energy; hydrogen,0
530,relationship; variables; simultaneous; technology; correlated; performance; equations; induces; analysis; enhancement; bilateral; investment; employing; regional; dioxide; bidirectional; oxford; investments; provinces; emissions; modeling; industry; pollution; association; growth; heterogeneous; so2; cities; causal; energy; dynamic; cointegration; influence; causality; effects; economics; economic; interactions; china; chinese,0
531,rate; constructed; shaped; production; modified; represents; reduce; produced; sunset; energy; thickness; condensation; ambient; absorber; conditions; mm; cover; cooling; achieve; material; medium; manufacture; surface; intensity; absorbent; radiation; efficiency; increase; improve; pyramid; improvement; glass; performance; plate; improves; solar; enhance; thermal; conductivity; enhancement,0
532,determined; core; study; model; characterization; swelling; carried; prepared; tga; shell; korsmeyer; rates; performed; encapsulated; peppas; models; higuchi; modeling; formed; suitable; sem; controlled; experiments; ph; consists; chitosan; mathematical; fluorouracil; beads; systems; materials; delivery; magnetic; synthesis; drug; composite; cofe2o4; composites; mnfe2o4; nanoparticles,1
533,ubiquitous; approaches; studies; indirect; conductance; centennial; data; accounting; structure; generate; focused; technique; study; impact; approach; relationships; metric; hierarchies; pecking; primate; measures; estimated; hierarchical; nonhuman; power; advantage; kingdom; societal; computational; certainty; assesses; linearity; measure; nonlinear; hierarchy; assumptions; assessing; network; measuring; dominance,1
534,free; fes; metadynamics; elucidate; cavity; ocp; probable; npq; feasible; kinetic; consistent; soluble; barriers; terminal; energetic; mol; energetically; photoactivation; energetics; photocycle; kcal; mechanism; canthaxanthin; separated; translocation; optimization; domain; favorable; dissociation; conformational; separation; nonphotochemical; pathway; cyanobacteria; path; phycobilisomes; protein; orange; ketocarotenoid; carotenoid,1
535,correlation; naqra; germplasm; variation; 100; traits; regions; methods; wild; 000; 15; p3; yield; plant; heterosis; mabia; productivity; xp6; irrigation; coefficient; 17; species; estimation; grain; phenotypic; coefficients; estimations; arabia; grown; wheat; p1xp5; breeding; parameters; seeds; saudi; genetic; f1; hybrids; genotype; genotypes,1
536,industrially; product; tested; rapid; soaked; application; formation; reusability; 27; forming; decrease; form; nanoparticles; material; composite; magnetic; rs; saturation; emu; embedded; fold; effective; efficiency; biodiesel; fe2; straw; method; step; fe2o3; lipase; enzymatic; immobilization; procedure; rice; synthesizing; synthesis; esterification; enzymes; enzyme; hydrothermal,0
537,operators; spread; crucial; biologic; infectious; issues; income; critical; correlated; threats; coronavirus; risks; activities; factors; reveals; 2020; disease; romania; monitoring; national; study; countries; reports; health; hazards; public; covers; 19; measures; flows; estimates; environment; concerns; recommendations; emergency; assessment; contamination; waste; environmental; deficiencies,0
538,caused; literature; national; european; activity; global; guarantee; difficult; response; pandemic; implemented; sector; reviews; countries; strategies; origins; recover; support; study; accommodation; economic; evolution; chains; consequences; international; coronavirus; situations; influence; analyses; health; indicators; crisis; facilities; hospitality; covid; impacts; 19; recovery; industry; initiatives,0
539,severity; experiments; lines; vitro; weeks; orthotopically; matrigel; evaluate; expressed; subculture; extracted; evaluated; invading; variable; bladder; independently; separated; analyzed; cells; c57bl6; mice; cancer; ido1; inoculated; diminished; tumors; difference; invasion; induced; differentially; expression; changed; invasiveness; enzyme; immunomodulating; carcinoma; metastasis; immunohistochemistry; indoleamine; dioxygenase,1
540,treatment; nitrite; sbr; organic; sequencing; reused; thauera; anaerobic; saduasb; removal; operation; sludge; energy; process; environmental; oxygen; leachate; efficient; mature; landfill; nitrogen; anoxic; residual; substrate; denitrifying; processes; reactor; effluent; simultaneous; wastewater; ammonia; efficiency; waste; reduction; fermentation; oxidized; ammonium; nitrification; denitrification; oxidation,0
541,chain; croises; multipication; performance; key; overcome; primary; guideline; countries; developing; linear; techniques; improve; materials; resources; current; perspective; policymakers; environmental; exists; sector; implementation; paradigm; laws; industrial; sectors; mitigation; impacts; existing; 2020; circular; economic; regulations; building; ecosystems; economy; framework; institutions; structural; barriers,0
542,communications; cooperative; national; security; reduced; hygiene; donors; implementers; focused; issues; services; improve; local; transparent; funding; projects; coordination; conflict; databases; agencies; reviews; emerging; authorities; develop; initiatives; tracking; tackling; challenges; livelihood; analyses; corruption; water; sector; governance; sustainability; development; reviewing; somalia; sanitation; somali,1
